id,usuario_id,produto_id,compra_id,pontuacao,comentario,data
1916,45,32,885,5,Superou expectativas,2024-07-02
1917,45,20,887,4,Bom produto,2024-07-31
1918,45,8,887,1,Não recomendo,2024-07-23
1919,45,19,887,2,Abaixo do esperado,2024-07-30
1920,45,12,887,4,Boa relação custo-benefício,2024-07-20
1921,45,7,887,3,Produto razoável,2024-07-30
1922,45,16,888,4,Bom produto,2024-07-15
1923,45,3,889,1,Péssima experiência,2025-03-03
1924,45,18,891,2,Abaixo do esperado,2025-02-21
1925,45,12,891,5,Voltarei a comprar,2025-02-24
1926,45,17,891,1,Não recomendo,2025-02-20
1927,45,24,892,5,Superou expectativas,2025-03-15
1928,45,32,892,4,Fresco e saboroso,2025-03-18
1929,45,12,893,4,Recomendo,2024-09-19
1930,45,25,893,5,Excelente produto,2024-09-26
1931,45,1,893,2,Abaixo do esperado,2024-09-24
1932,45,27,893,2,Preço alto para a qualidade,2024-09-21
1933,45,22,894,5,Voltarei a comprar,2024-10-08
1934,45,32,894,5,Superou expectativas,2024-10-15
1935,45,16,894,3,Aceitável,2024-10-09
1936,45,34,894,2,Abaixo do esperado,2024-10-07
1937,45,19,894,5,Voltarei a comprar,2024-10-11
1938,45,31,895,5,Voltarei a comprar,2024-10-24
1939,45,10,896,3,Aceitável,2025-02-17
1940,45,5,896,1,Produto de baixa qualidade,2025-02-20
1941,45,25,896,4,Recomendo,2025-02-08
1942,45,11,897,1,Produto de baixa qualidade,2025-02-25
1943,45,24,898,5,Voltarei a comprar,2025-02-17
1944,45,17,898,5,Voltarei a comprar,2025-02-18
1945,45,25,898,1,Péssima experiência,2025-02-09
1946,45,22,899,5,Superou expectativas,2025-02-24
1947,45,6,899,2,Não muito fresco,2025-02-27
1948,45,17,899,4,Boa relação custo-benefício,2025-02-23
1949,46,31,901,4,Bom produto,2024-09-02
1950,46,1,901,2,Preço alto para a qualidade,2024-08-22
1951,46,6,902,2,Abaixo do esperado,2024-06-02
1952,46,9,903,5,Voltarei a comprar,2025-01-17
1953,46,15,903,3,Qualidade média,2025-01-18
1954,46,34,903,3,Qualidade média,2025-01-20
1955,46,11,904,4,Fresco e saboroso,2024-11-12
1956,46,18,904,2,Abaixo do esperado,2024-11-10
1957,46,28,904,2,Não muito fresco,2024-11-01
1958,46,17,904,1,Péssima experiência,2024-11-09
1959,46,19,904,5,Muito fresco,2024-11-12
1960,46,9,905,2,Poderia ser melhor,2025-05-05
1961,46,21,905,5,Superou expectativas,2025-05-17
1962,46,11,905,1,Chegou estragado,2025-05-18
1963,46,34,905,2,Preço alto para a qualidade,2025-05-05
1964,46,2,906,5,Excelente produto,2025-05-07
1965,46,34,906,4,Boa relação custo-benefício,2025-05-09
1966,46,16,906,5,Muito fresco,2025-05-16
1967,46,25,908,3,Produto razoável,2025-01-13
1968,46,8,908,3,Atendeu às expectativas,2025-01-12
1969,46,16,910,2,Preço alto para a qualidade,2025-01-08
1970,46,32,910,1,Não recomendo,2025-01-11
1971,46,15,910,2,Não muito fresco,2025-01-08
1972,46,25,911,5,Muito fresco,2024-07-15
1973,46,35,912,4,Bom produto,2025-05-01
1974,46,14,913,1,Péssima experiência,2024-10-24
1975,46,35,913,2,Preço alto para a qualidade,2024-10-22
1976,46,11,914,5,Superou expectativas,2024-07-20
1977,46,33,914,2,Abaixo do esperado,2024-08-02
1978,46,28,914,1,Produto de baixa qualidade,2024-08-02
1979,46,6,914,1,Chegou estragado,2024-07-31
1980,46,29,915,2,Abaixo do esperado,2025-03-15
1981,46,11,916,2,Não muito fresco,2025-05-18
1982,46,27,916,4,Boa relação custo-benefício,2025-05-17
1983,46,22,917,5,Superou expectativas,2024-07-12
1984,46,25,918,3,Atendeu às expectativas,2024-07-09
1985,46,5,918,2,Abaixo do esperado,2024-07-15
1986,46,28,918,3,Produto razoável,2024-07-17
1987,46,10,919,2,Abaixo do esperado,2025-02-01
1988,46,19,919,2,Abaixo do esperado,2025-01-22
1989,46,11,919,1,Não recomendo,2025-01-30
1990,46,2,920,1,Não recomendo,2024-09-23
1991,47,25,921,2,Poderia ser melhor,2025-05-24
1992,47,2,921,3,Atendeu às expectativas,2025-05-17
1993,47,17,921,4,Recomendo,2025-05-20
1994,47,32,922,4,Fresco e saboroso,2024-10-18
1995,47,15,923,4,Recomendo,2025-02-07
1996,47,7,924,5,Voltarei a comprar,2025-03-31
1997,47,22,925,5,Excelente produto,2025-05-04
1998,47,30,926,3,Produto razoável,2024-09-19
1999,47,28,926,2,Preço alto para a qualidade,2024-09-22
2000,47,10,926,3,Qualidade média,2024-09-21
2001,47,15,926,5,Muito fresco,2024-09-22
2002,47,2,927,2,Preço alto para a qualidade,2025-04-15
2003,47,27,928,3,Qualidade média,2024-11-16
2004,47,11,928,2,Abaixo do esperado,2024-11-23
2005,47,31,928,5,Voltarei a comprar,2024-11-24
2006,47,6,928,4,Fresco e saboroso,2024-11-18
2007,47,29,929,2,Preço alto para a qualidade,2025-05-10
2008,47,22,929,5,Excelente produto,2025-05-14
2009,47,8,929,3,Atendeu às expectativas,2025-05-12
2010,47,4,929,1,Chegou estragado,2025-05-15
2011,47,10,930,4,Bom produto,2024-11-23
2012,47,16,930,2,Não muito fresco,2024-11-24
2013,47,11,931,2,Preço alto para a qualidade,2024-07-21
2014,47,8,931,3,Produto razoável,2024-07-11
2015,47,34,931,1,Péssima experiência,2024-07-13
2016,47,18,932,5,Voltarei a comprar,2025-05-17
2017,47,4,932,3,Aceitável,2025-05-16
2018,47,14,933,5,Muito fresco,2025-05-14
2019,47,25,933,5,Excelente produto,2025-05-19
2020,47,20,934,4,Fresco e saboroso,2025-04-07
2021,47,22,934,5,Excelente produto,2025-04-04
2022,47,18,935,3,Aceitável,2024-08-06
2023,47,20,935,3,Atendeu às expectativas,2024-08-12
2024,47,28,936,4,Bom produto,2024-11-16
2025,47,8,936,2,Preço alto para a qualidade,2024-11-09
2026,47,13,936,2,Abaixo do esperado,2024-11-16
2027,47,18,937,1,Chegou estragado,2025-05-20
2028,47,19,937,4,Boa relação custo-benefício,2025-05-22
2029,47,20,938,5,Excelente produto,2025-02-10
2030,47,22,939,2,Não muito fresco,2025-01-10
2031,47,25,940,4,Boa relação custo-benefício,2024-12-02
2032,47,4,940,4,Recomendo,2024-11-30
2033,47,20,940,5,Excelente produto,2024-12-09
2034,47,17,940,2,Preço alto para a qualidade,2024-11-30
2035,48,2,941,4,Fresco e saboroso,2024-06-26
2036,48,5,941,1,Chegou estragado,2024-07-04
2037,48,11,942,4,Fresco e saboroso,2024-10-25
2038,48,3,942,5,Excelente produto,2024-10-25
2039,48,3,943,2,Poderia ser melhor,2024-06-21
2040,48,35,943,2,Preço alto para a qualidade,2024-06-16
2041,48,21,943,4,Recomendo,2024-06-19
2042,48,18,944,4,Bom produto,2025-03-16
2043,48,30,944,1,Péssima experiência,2025-03-26
2044,48,24,944,2,Não muito fresco,2025-03-26
2045,48,7,944,3,Produto razoável,2025-03-15
2046,48,7,945,5,Excelente produto,2024-07-30
2047,48,26,945,2,Preço alto para a qualidade,2024-08-02
2048,48,11,945,2,Não muito fresco,2024-08-06
2049,48,13,946,3,Qualidade média,2025-05-12
2050,48,29,946,1,Péssima experiência,2025-05-09
2051,48,10,946,3,Aceitável,2025-05-10
2052,48,2,946,3,Produto razoável,2025-05-16
2053,48,21,946,3,Produto razoável,2025-05-06
2054,48,28,947,5,Voltarei a comprar,2024-10-29
2055,48,8,947,5,Voltarei a comprar,2024-10-27
2056,48,32,947,4,Boa relação custo-benefício,2024-10-27
2057,48,4,948,3,Qualidade média,2025-01-27
2058,48,14,949,1,Péssima experiência,2024-06-22
2059,48,21,949,1,Chegou estragado,2024-06-18
2060,48,32,949,4,Boa relação custo-benefício,2024-06-25
2061,48,6,949,5,Muito fresco,2024-06-22
2062,48,2,950,1,Chegou estragado,2025-01-15
2063,48,29,950,2,Preço alto para a qualidade,2025-01-10
2064,48,4,950,1,Péssima experiência,2025-01-12
2065,48,13,950,5,Superou expectativas,2025-01-04
2066,48,32,951,3,Qualidade média,2024-12-24
2067,48,8,951,2,Preço alto para a qualidade,2024-12-24
2068,48,19,952,3,Aceitável,2024-12-27
2069,48,16,952,2,Preço alto para a qualidade,2025-01-02
2070,48,30,953,4,Recomendo,2024-06-03
2071,48,32,953,5,Voltarei a comprar,2024-05-30
2072,48,18,953,1,Não recomendo,2024-06-08
2073,48,11,954,5,Voltarei a comprar,2025-04-11
2074,48,12,954,3,Produto razoável,2025-04-13
2075,48,22,954,4,Recomendo,2025-04-19
2076,48,27,955,3,Atendeu às expectativas,2024-12-09
2077,48,19,955,2,Preço alto para a qualidade,2024-12-02
2078,48,2,955,5,Voltarei a comprar,2024-12-12
2079,48,34,956,5,Muito fresco,2024-08-27
2080,48,25,957,1,Péssima experiência,2024-10-01
2081,48,15,958,3,Produto razoável,2024-12-17
2082,48,23,958,2,Preço alto para a qualidade,2024-12-24
2083,48,18,959,5,Excelente produto,2024-12-08
2084,49,6,961,3,Atendeu às expectativas,2024-08-03
2085,49,17,961,3,Produto razoável,2024-07-25
2086,49,35,962,3,Qualidade média,2025-05-29
2087,49,31,962,3,Aceitável,2025-06-02
2088,49,29,962,3,Produto razoável,2025-06-04
2089,49,15,963,3,Qualidade média,2025-02-22
2090,49,19,964,4,Boa relação custo-benefício,2024-08-21
2091,49,22,964,2,Poderia ser melhor,2024-08-19
2092,49,35,964,4,Fresco e saboroso,2024-08-30
2093,49,8,965,5,Excelente produto,2024-06-13
2094,49,3,967,3,Atendeu às expectativas,2025-01-29
2095,49,18,967,3,Qualidade média,2025-02-04
2096,49,31,967,2,Preço alto para a qualidade,2025-02-03
2097,49,7,967,1,Produto de baixa qualidade,2025-02-02
2098,49,2,968,2,Não muito fresco,2024-09-23
2099,49,10,968,1,Não recomendo,2024-10-01
2100,49,32,968,5,Excelente produto,2024-09-27
2101,49,8,969,4,Bom produto,2024-09-21
2102,49,20,969,5,Excelente produto,2024-09-25
2103,49,6,970,2,Não muito fresco,2025-01-14
2104,49,11,972,3,Qualidade média,2025-05-25
2105,49,4,974,2,Poderia ser melhor,2024-08-03
2106,49,17,975,5,Excelente produto,2025-03-24
2107,49,22,976,1,Péssima experiência,2025-04-24
2108,49,16,976,1,Não recomendo,2025-04-20
2109,49,1,976,5,Excelente produto,2025-04-21
2110,49,10,977,2,Preço alto para a qualidade,2025-01-10
2111,49,18,977,5,Muito fresco,2025-01-09
2112,49,4,977,3,Aceitável,2025-01-05
2113,49,30,978,5,Superou expectativas,2024-11-02
2114,49,25,978,5,Muito fresco,2024-10-30
2115,49,16,978,2,Preço alto para a qualidade,2024-10-21
2116,49,17,978,4,Boa relação custo-benefício,2024-10-28
2117,49,4,979,3,Produto razoável,2024-09-02
2118,49,26,980,2,Poderia ser melhor,2024-11-27
2119,49,7,980,3,Qualidade média,2024-11-27
2120,50,7,981,5,Superou expectativas,2025-01-28
2121,50,10,981,3,Atendeu às expectativas,2025-01-26
2122,50,15,981,2,Poderia ser melhor,2025-01-30
2123,50,18,981,3,Aceitável,2025-01-26
2124,50,25,981,4,Fresco e saboroso,2025-02-05
2125,50,8,982,3,Qualidade média,2024-10-22
2126,50,27,982,4,Boa relação custo-benefício,2024-10-14
2127,50,34,983,4,Bom produto,2025-01-12
2128,50,15,983,3,Atendeu às expectativas,2025-01-06
2129,50,19,984,2,Poderia ser melhor,2024-10-26
2130,50,31,984,3,Qualidade média,2024-10-19
2131,50,20,984,4,Fresco e saboroso,2024-10-21
2132,50,14,984,2,Poderia ser melhor,2024-10-26
2133,50,20,985,1,Produto de baixa qualidade,2025-02-13
2134,50,31,985,4,Boa relação custo-benefício,2025-02-14
2135,50,10,986,5,Voltarei a comprar,2025-05-24
2136,50,24,986,3,Qualidade média,2025-05-15
2137,50,29,987,1,Péssima experiência,2024-12-07
2138,50,1,987,1,Chegou estragado,2024-12-14
2139,50,21,988,5,Excelente produto,2025-03-28
2140,50,2,988,5,Muito fresco,2025-03-30
2141,50,9,991,2,Não muito fresco,2024-12-01
2142,50,10,991,3,Qualidade média,2024-12-05
2143,50,18,992,1,Não recomendo,2025-05-18
2144,50,9,993,4,Bom produto,2025-04-27
2145,50,12,994,5,Voltarei a comprar,2024-06-27
2146,50,29,995,3,Produto razoável,2025-03-08
2147,50,6,995,1,Produto de baixa qualidade,2025-03-07
2148,50,17,996,1,Péssima experiência,2025-01-25
2149,50,23,996,2,Não muito fresco,2025-02-02
2150,50,34,996,5,Muito fresco,2025-02-01
2151,50,13,996,4,Bom produto,2025-02-03
2152,50,28,997,4,Bom produto,2025-03-27
2153,50,29,997,4,Recomendo,2025-03-23
2154,50,9,997,5,Muito fresco,2025-03-21
2155,50,8,997,2,Não muito fresco,2025-03-28
2156,50,29,998,2,Não muito fresco,2024-08-16
2157,50,11,998,5,Excelente produto,2024-08-14
2158,50,3,998,3,Qualidade média,2024-08-15
2159,50,13,999,3,Atendeu às expectativas,2024-09-14
2160,50,8,1000,1,Péssima experiência,2024-12-02
2161,50,13,1000,2,Preço alto para a qualidade,2024-12-08
2162,51,30,1001,2,Preço alto para a qualidade,2025-01-14
2163,51,2,1002,5,Superou expectativas,2024-08-01
2164,51,33,1002,5,Muito fresco,2024-08-06
2165,51,18,1002,2,Preço alto para a qualidade,2024-08-02
2166,51,32,1002,4,Bom produto,2024-07-31
2167,51,4,1003,2,Não muito fresco,2025-01-11
2168,51,8,1003,3,Produto razoável,2025-01-11
2169,51,20,1004,3,Atendeu às expectativas,2025-01-28
2170,51,10,1004,2,Poderia ser melhor,2025-01-24
2171,51,31,1004,1,Não recomendo,2025-01-31
2172,51,30,1005,2,Preço alto para a qualidade,2024-12-17
2173,51,18,1005,2,Não muito fresco,2024-12-12
2174,51,24,1006,4,Fresco e saboroso,2024-08-22
2175,51,2,1007,2,Abaixo do esperado,2025-04-23
2176,51,19,1007,2,Preço alto para a qualidade,2025-04-24
2177,51,32,1008,5,Superou expectativas,2025-03-09
2178,51,3,1009,1,Péssima experiência,2024-06-07
2179,51,22,1011,5,Muito fresco,2024-12-28
2180,51,30,1011,2,Não muito fresco,2024-12-30
2181,51,24,1011,5,Voltarei a comprar,2024-12-31
2182,51,2,1012,5,Superou expectativas,2025-03-19
2183,51,31,1012,2,Não muito fresco,2025-03-17
2184,51,35,1012,3,Qualidade média,2025-03-19
2185,51,5,1013,5,Muito fresco,2025-06-03
2186,51,16,1014,2,Preço alto para a qualidade,2024-11-21
2187,51,6,1014,2,Abaixo do esperado,2024-11-23
2188,51,16,1015,2,Preço alto para a qualidade,2025-04-29
2189,51,7,1015,5,Muito fresco,2025-04-26
2190,51,35,1017,5,Excelente produto,2025-01-18
2191,51,25,1017,3,Qualidade média,2025-01-22
2192,51,7,1018,5,Excelente produto,2024-10-18
2193,51,25,1018,5,Muito fresco,2024-10-10
2194,51,28,1019,5,Superou expectativas,2024-12-01
2195,52,13,1021,3,Qualidade média,2024-08-01
2196,52,26,1022,5,Superou expectativas,2025-01-07
2197,52,2,1022,2,Poderia ser melhor,2025-01-14
2198,52,34,1022,2,Não muito fresco,2025-01-06
2199,52,14,1023,5,Excelente produto,2025-04-08
2200,52,15,1023,5,Muito fresco,2025-04-03
2201,52,34,1023,2,Poderia ser melhor,2025-04-10
2202,52,15,1024,3,Produto razoável,2025-03-13
2203,52,9,1025,4,Boa relação custo-benefício,2024-11-03
2204,52,23,1025,3,Produto razoável,2024-10-28
2205,52,31,1025,3,Produto razoável,2024-11-03
2206,52,22,1025,2,Preço alto para a qualidade,2024-11-01
2207,52,15,1026,5,Superou expectativas,2024-10-01
2208,52,35,1026,1,Chegou estragado,2024-10-04
2209,52,5,1027,5,Superou expectativas,2024-12-30
2210,52,2,1027,3,Qualidade média,2024-12-21
2211,52,14,1028,5,Excelente produto,2025-04-23
2212,52,7,1029,3,Aceitável,2025-01-31
2213,52,1,1029,4,Bom produto,2025-02-05
2214,52,8,1029,2,Preço alto para a qualidade,2025-01-28
2215,52,11,1029,4,Fresco e saboroso,2025-02-04
2216,52,28,1029,1,Chegou estragado,2025-01-25
2217,52,13,1030,5,Excelente produto,2025-05-14
2218,52,6,1030,4,Fresco e saboroso,2025-05-16
2219,52,25,1031,3,Qualidade média,2024-11-25
2220,52,29,1031,4,Recomendo,2024-11-13
2221,52,14,1031,5,Voltarei a comprar,2024-11-15
2222,52,19,1031,5,Voltarei a comprar,2024-11-13
2223,52,6,1031,5,Excelente produto,2024-11-13
2224,52,8,1032,5,Voltarei a comprar,2024-10-07
2225,52,34,1033,4,Bom produto,2024-11-28
2226,52,14,1034,2,Poderia ser melhor,2025-04-14
2227,52,13,1034,2,Preço alto para a qualidade,2025-04-19
2228,52,15,1035,4,Recomendo,2024-10-14
2229,52,8,1035,2,Preço alto para a qualidade,2024-10-16
2230,52,35,1035,3,Atendeu às expectativas,2024-10-14
2231,52,21,1035,5,Voltarei a comprar,2024-10-17
2232,52,1,1036,5,Muito fresco,2024-09-02
2233,52,31,1037,4,Recomendo,2024-07-24
2234,52,10,1038,4,Fresco e saboroso,2024-10-15
2235,52,16,1039,2,Não muito fresco,2024-08-23
2236,52,16,1040,5,Excelente produto,2024-11-01
2237,52,31,1040,5,Muito fresco,2024-10-27
2238,52,12,1040,5,Muito fresco,2024-10-31
2239,52,28,1040,1,Chegou estragado,2024-11-01
2240,53,6,1041,4,Bom produto,2025-03-18
2241,53,28,1041,3,Produto razoável,2025-03-17
2242,53,18,1041,2,Poderia ser melhor,2025-03-28
2243,53,5,1042,2,Abaixo do esperado,2025-04-28
2244,53,29,1042,4,Recomendo,2025-05-01
2245,53,13,1043,5,Voltarei a comprar,2024-09-10
2246,53,21,1044,2,Não muito fresco,2024-10-14
2247,53,35,1044,2,Não muito fresco,2024-10-10
2248,53,18,1045,5,Voltarei a comprar,2025-02-28
2249,53,33,1045,5,Superou expectativas,2025-02-28
2250,53,8,1046,3,Qualidade média,2025-05-30
2251,53,23,1046,4,Boa relação custo-benefício,2025-05-22
2252,53,29,1046,1,Não recomendo,2025-05-28
2253,53,12,1047,2,Preço alto para a qualidade,2025-03-20
2254,53,28,1048,3,Qualidade média,2024-06-30
2255,53,4,1049,2,Preço alto para a qualidade,2025-04-10
2256,53,14,1050,3,Qualidade média,2025-05-09
2257,53,10,1050,5,Voltarei a comprar,2025-05-13
2258,53,3,1051,1,Produto de baixa qualidade,2025-03-13
2259,53,12,1052,5,Voltarei a comprar,2025-03-25
2260,53,28,1054,1,Chegou estragado,2024-06-19
2261,53,5,1054,5,Voltarei a comprar,2024-06-18
2262,53,7,1055,3,Atendeu às expectativas,2024-12-11
2263,53,25,1055,2,Preço alto para a qualidade,2024-12-14
2264,53,33,1055,3,Aceitável,2024-12-11
2265,53,1,1056,1,Chegou estragado,2024-10-01
2266,53,8,1056,5,Excelente produto,2024-09-22
2267,53,13,1057,1,Não recomendo,2024-07-03
2268,53,27,1057,1,Produto de baixa qualidade,2024-07-06
2269,53,17,1057,1,Chegou estragado,2024-07-02
2270,53,22,1058,2,Poderia ser melhor,2024-09-08
2271,53,2,1060,2,Poderia ser melhor,2024-12-12
2272,53,28,1060,1,Produto de baixa qualidade,2024-12-14
2273,53,18,1060,1,Chegou estragado,2024-12-09
2274,54,15,1061,4,Recomendo,2025-03-27
2275,54,22,1062,4,Bom produto,2025-01-21
2276,54,8,1062,2,Preço alto para a qualidade,2025-01-20
2277,54,31,1063,4,Bom produto,2024-12-20
2278,54,25,1063,5,Voltarei a comprar,2024-12-25
2279,54,34,1064,2,Preço alto para a qualidade,2025-04-27
2280,54,6,1064,5,Voltarei a comprar,2025-05-02
2281,54,24,1064,2,Abaixo do esperado,2025-04-29
2282,54,18,1064,5,Muito fresco,2025-04-29
2283,54,33,1065,1,Produto de baixa qualidade,2024-10-30
2284,54,12,1065,5,Superou expectativas,2024-10-31
2285,54,11,1065,1,Produto de baixa qualidade,2024-11-02
2286,54,18,1066,5,Voltarei a comprar,2024-11-04
2287,54,29,1067,1,Não recomendo,2025-03-02
2288,54,8,1067,3,Produto razoável,2025-02-22
2289,54,23,1067,5,Excelente produto,2025-03-01
2290,54,21,1068,1,Não recomendo,2024-09-14
2291,54,12,1068,3,Atendeu às expectativas,2024-09-23
2292,54,24,1069,2,Não muito fresco,2024-12-06
2293,54,19,1070,3,Atendeu às expectativas,2025-05-24
2294,54,30,1070,4,Bom produto,2025-05-15
2295,54,11,1070,4,Fresco e saboroso,2025-05-17
2296,54,11,1071,4,Bom produto,2025-02-01
2297,54,19,1071,2,Poderia ser melhor,2025-02-08
2298,54,15,1072,4,Recomendo,2025-04-21
2299,54,28,1073,3,Aceitável,2024-11-22
2300,54,26,1073,3,Qualidade média,2024-11-15
2301,54,11,1073,4,Recomendo,2024-11-12
2302,54,31,1073,2,Abaixo do esperado,2024-11-18
2303,54,2,1074,1,Péssima experiência,2025-01-31
2304,54,17,1074,1,Péssima experiência,2025-02-09
2305,54,33,1074,3,Produto razoável,2025-02-04
2306,54,5,1074,2,Poderia ser melhor,2025-02-05
2307,54,30,1075,3,Qualidade média,2024-06-21
2308,54,12,1075,1,Péssima experiência,2024-06-22
2309,54,26,1076,2,Poderia ser melhor,2024-08-17
2310,54,2,1076,4,Bom produto,2024-08-25
2311,54,19,1077,5,Superou expectativas,2024-10-04
2312,54,33,1078,2,Abaixo do esperado,2025-03-14
2313,54,5,1079,2,Abaixo do esperado,2024-08-22
2314,54,26,1079,4,Bom produto,2024-08-22
2315,54,25,1079,4,Bom produto,2024-09-04
2316,54,20,1080,5,Muito fresco,2025-03-12
2317,55,19,1081,2,Preço alto para a qualidade,2024-12-23
2318,55,5,1081,5,Superou expectativas,2024-12-17
2319,55,9,1081,2,Poderia ser melhor,2024-12-17
2320,55,22,1081,2,Preço alto para a qualidade,2024-12-23
2321,55,13,1082,2,Abaixo do esperado,2024-12-06
2322,55,2,1083,4,Recomendo,2024-12-27
2323,55,30,1083,5,Voltarei a comprar,2024-12-30
2324,55,13,1084,3,Aceitável,2025-01-15
2325,55,11,1084,2,Poderia ser melhor,2025-01-18
2326,55,26,1084,5,Superou expectativas,2025-01-13
2327,55,16,1085,4,Fresco e saboroso,2024-12-12
2328,55,25,1085,4,Recomendo,2024-12-03
2329,55,33,1085,4,Fresco e saboroso,2024-12-08
2330,55,10,1086,3,Aceitável,2024-12-28
2331,55,18,1086,1,Péssima experiência,2025-01-01
2332,55,26,1086,3,Atendeu às expectativas,2024-12-27
2333,55,24,1086,2,Poderia ser melhor,2025-01-03
2334,55,33,1087,2,Preço alto para a qualidade,2024-11-19
2335,55,10,1087,5,Excelente produto,2024-11-18
2336,55,5,1087,2,Abaixo do esperado,2024-11-06
2337,55,17,1088,2,Não muito fresco,2024-11-28
2338,55,13,1088,5,Voltarei a comprar,2024-12-01
2339,55,17,1089,5,Superou expectativas,2024-11-18
2340,55,11,1089,1,Péssima experiência,2024-11-23
2341,55,17,1090,3,Atendeu às expectativas,2025-03-18
2342,55,4,1091,2,Preço alto para a qualidade,2025-01-10
2343,55,2,1091,2,Abaixo do esperado,2025-01-17
2344,55,28,1092,5,Superou expectativas,2025-05-22
2345,55,32,1092,4,Fresco e saboroso,2025-05-15
2346,55,13,1093,3,Aceitável,2024-07-11
2347,55,8,1093,2,Não muito fresco,2024-07-14
2348,55,27,1094,4,Bom produto,2025-06-08
